Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Order_Year,Order_Month,Order_Quarter
7496,CA-2017-121048,14-07-2017,18-07-2017,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683,West,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,4.447999954,2,0.200000003,1.4456,2017,7,3
7497,CA-2017-121048,14-07-2017,18-07-2017,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683,West,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.6900024,3,0,49.8042,2017,7,3
7498,CA-2017-121048,14-07-2017,18-07-2017,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683,West,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.960000038,4,0,2.3312,2017,7,3
7499,CA-2017-121048,14-07-2017,18-07-2017,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683,West,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",71.91999817,4,0,20.8568,2017,7,3
7500,CA-2017-121048,14-07-2017,18-07-2017,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683,West,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",18.84000015,3,0,7.9128,2017,7,3
7501,CA-2017-121048,14-07-2017,18-07-2017,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,140.9700012,3,0,19.7358,2017,7,3
7502,CA-2017-121048,14-07-2017,18-07-2017,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683,West,TEC-PH-10004977,Technology,Phones,GE 30524EE4,470.3760071,3,0.200000003,52.9173,2017,7,3
7503,US-2017-120147,30-03-2017,30-03-2017,Same Day,TB-21400,Tom Boeckenhauer,Consumer,United States,Los Angeles,California,90036,West,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,6.079999924,2,0,2.0672,2017,3,1
7504,US-2017-120147,30-03-2017,30-03-2017,Same Day,TB-21400,Tom Boeckenhauer,Consumer,United States,Los Angeles,California,90036,West,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,164.7920074,1,0.200000003,18.5391,2017,3,1
7505,CA-2016-158043,31-01-2016,04-02-2016,Second Class,JK-15325,Jason Klamczynski,Corporate,United States,Atlantic City,New Jersey,8401,East,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,23.36000061,2,0,11.68,2016,1,1
7506,US-2017-106579,08-06-2017,13-06-2017,Standard Class,BW-11200,Ben Wallace,Consumer,United States,Skokie,Illinois,60076,Central,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.17599964,4,0.800000012,-18.8728,2017,6,2
7507,CA-2014-115889,02-11-2014,06-11-2014,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10001615,Technology,Phones,AT&T CL82213,46.38399887,2,0.200000003,5.2182,2014,11,4
7508,CA-2014-115889,02-11-2014,06-11-2014,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,362.9200134,2,0,105.2468,2014,11,4
7509,US-2017-161935,14-07-2017,18-07-2017,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10000605,Office Supplies,Paper,Xerox 1950,9.248000145,2,0.200000003,3.3524,2017,7,3
7510,US-2017-161935,14-07-2017,18-07-2017,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,43229,East,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),1889.946045,9,0.400000006,-377.9892,2017,7,3
7511,US-2017-161935,14-07-2017,18-07-2017,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,43229,East,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",62.04000092,5,0.200000003,4.653,2017,7,3
7512,US-2017-161935,14-07-2017,18-07-2017,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",396.9200134,5,0.200000003,148.845,2017,7,3
7513,US-2017-161935,14-07-2017,18-07-2017,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,43229,East,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",239.4559937,7,0.200000003,17.9592,2017,7,3
7514,US-2017-161935,14-07-2017,18-07-2017,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,43229,East,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,13.11999989,5,0.200000003,2.132,2017,7,3
7515,US-2017-167920,09-12-2017,12-12-2017,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",29.36000061,2,0,13.5056,2017,12,4
7516,US-2017-167920,09-12-2017,12-12-2017,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475,South,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,214.8999939,5,0,62.321,2017,12,4
7517,US-2017-167920,09-12-2017,12-12-2017,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475,South,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92000008,4,0,7.4824,2017,12,4
7518,US-2017-167920,09-12-2017,12-12-2017,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475,South,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,146.4499969,5,0,48.3285,2017,12,4
7519,US-2017-167920,09-12-2017,12-12-2017,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475,South,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,15.14000034,1,0,0.6056,2017,12,4
7520,US-2017-167920,09-12-2017,12-12-2017,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475,South,OFF-LA-10004409,Office Supplies,Labels,Avery 492,5.760000229,2,0,2.6496,2017,12,4
7521,US-2017-167920,09-12-2017,12-12-2017,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475,South,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,1399.97998,2,0,629.991,2017,12,4
7522,CA-2016-162383,05-09-2016,11-09-2016,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,43130,East,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,8.951999664,2,0.699999988,-7.46,2016,9,3
7523,CA-2016-162383,05-09-2016,11-09-2016,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,43130,East,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,8.855999947,6,0.699999988,-6.4944,2016,9,3
7524,CA-2016-162383,05-09-2016,11-09-2016,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,43130,East,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",85.2460022,2,0.300000012,-1.2178,2016,9,3
7525,CA-2014-125731,10-09-2014,16-09-2014,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Gresham,Oregon,97030,West,OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes,21.72800064,7,0.200000003,7.6048,2014,9,3
7526,CA-2014-125731,10-09-2014,16-09-2014,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Gresham,Oregon,97030,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,1487.040039,5,0.200000003,148.704,2014,9,3
7527,US-2017-106145,26-09-2017,26-09-2017,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,94109,West,OFF-EN-10001028,Office Supplies,Envelopes,Staple envelope,71.87999725,6,0,33.0648,2017,9,3
7528,US-2017-106145,26-09-2017,26-09-2017,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,94109,West,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,9.239999771,3,0,2.9568,2017,9,3
7529,US-2017-106145,26-09-2017,26-09-2017,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,35.88000107,6,0,16.146,2017,9,3
7530,US-2017-106145,26-09-2017,26-09-2017,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",17.04000092,3,0.200000003,5.538,2017,9,3
7531,US-2017-106145,26-09-2017,26-09-2017,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,931.1760254,3,0.200000003,314.2719,2017,9,3
7532,CA-2016-107146,17-06-2016,19-06-2016,First Class,LC-16885,Lena Creighton,Consumer,United States,Longmont,Colorado,80501,West,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",266.3519897,3,0.200000003,-13.3176,2016,6,2
7533,CA-2016-107146,17-06-2016,19-06-2016,First Class,LC-16885,Lena Creighton,Consumer,United States,Longmont,Colorado,80501,West,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",483.1359863,4,0.200000003,54.3528,2016,6,2
7534,US-2017-134642,25-02-2017,01-03-2017,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Greenville,North Carolina,27834,South,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",196.7839966,2,0.200000003,-22.1382,2017,2,1
7535,US-2017-134642,25-02-2017,01-03-2017,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Greenville,North Carolina,27834,South,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.9199982,5,0.200000003,5.798,2017,2,1
7536,US-2017-160143,31-03-2017,07-04-2017,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,90004,West,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.70000076,3,0,8.019,2017,3,1
7537,CA-2017-103415,03-12-2017,08-12-2017,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,13.59200001,2,0.600000024,-14.2716,2017,12,4
7538,CA-2016-106460,19-02-2016,22-02-2016,Second Class,GT-14710,Greg Tran,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,70.87999725,2,0,33.3136,2016,2,1
7539,US-2017-112347,02-12-2017,06-12-2017,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,114.288002,1,0.200000003,12.8574,2017,12,4
7540,US-2017-112347,02-12-2017,06-12-2017,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,36.62400055,8,0.699999988,-24.416,2017,12,4
7541,US-2017-112347,02-12-2017,06-12-2017,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,242.352005,8,0.699999988,-363.528,2017,12,4
7542,US-2017-112347,02-12-2017,06-12-2017,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,49.61600113,2,0.200000003,4.9616,2017,12,4
7543,US-2017-112347,02-12-2017,06-12-2017,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",508.70401,6,0.200000003,0,2017,12,4
7544,US-2017-112347,02-12-2017,06-12-2017,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,57.36000061,6,0.200000003,-14.34,2017,12,4
7545,US-2017-112347,02-12-2017,06-12-2017,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,906.6799927,5,0.200000003,68.001,2017,12,4
7546,CA-2014-103492,10-10-2014,15-10-2014,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,77340,Central,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,719.9520264,6,0.200000003,71.9952,2014,10,4
7547,CA-2014-103492,10-10-2014,15-10-2014,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,77340,Central,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,755.9439697,7,0.200000003,66.1451,2014,10,4
7548,CA-2014-103492,10-10-2014,15-10-2014,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,77340,Central,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,11.97999954,5,0.800000012,-19.168,2014,10,4
7549,CA-2014-103492,10-10-2014,15-10-2014,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,77340,Central,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,0.898000002,1,0.800000012,-1.5715,2014,10,4
7550,CA-2016-136595,05-09-2016,07-09-2016,First Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Houston,Texas,77036,Central,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",21.20400047,3,0.600000024,-11.6622,2016,9,3
7551,CA-2014-140396,20-11-2014,25-11-2014,Standard Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10024,East,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",34.74000168,3,0,17.37,2014,11,4
7552,CA-2014-140396,20-11-2014,25-11-2014,Standard Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10024,East,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,833.9400024,6,0,216.8244,2014,11,4
7553,CA-2014-140396,20-11-2014,25-11-2014,Standard Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10024,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,12.96000004,3,0.200000003,4.536,2014,11,4
7554,CA-2014-140396,20-11-2014,25-11-2014,Standard Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10024,East,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,25.92000008,4,0,12.4416,2014,11,4
7555,CA-2014-114181,10-05-2014,14-05-2014,Second Class,AF-10885,Art Foster,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,349.9649963,7,0.5,-216.9783,2014,5,2
7556,CA-2014-114181,10-05-2014,14-05-2014,Second Class,AF-10885,Art Foster,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,22.31999969,5,0.200000003,5.301,2014,5,2
7557,CA-2017-159506,27-11-2017,02-12-2017,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Columbus,Indiana,47201,Central,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,158.2799988,6,0,72.8088,2017,11,4
7558,CA-2017-159506,27-11-2017,02-12-2017,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Columbus,Indiana,47201,Central,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,497.9400024,3,0,224.073,2017,11,4
7559,US-2014-137155,01-11-2014,05-11-2014,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Long Beach,New York,11561,East,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,533.9400024,3,0,154.8426,2014,11,4
7560,US-2014-137155,01-11-2014,05-11-2014,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Long Beach,New York,11561,East,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,167.9400024,3,0,82.2906,2014,11,4
7561,US-2014-137155,01-11-2014,05-11-2014,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Long Beach,New York,11561,East,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",31.68000031,6,0,9.8208,2014,11,4
7562,CA-2016-105746,30-12-2016,01-01-2017,First Class,BD-11605,Brian Dahlen,Consumer,United States,Lancaster,Pennsylvania,17602,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",170.7859955,1,0.300000012,0,2016,12,4
7563,US-2016-104815,03-09-2016,07-09-2016,Standard Class,RB-19570,Rob Beeghly,Consumer,United States,Chicago,Illinois,60610,Central,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",198.7440033,4,0.300000012,0,2016,9,3
7564,CA-2017-157672,05-10-2017,07-10-2017,First Class,RB-19795,Ross Baird,Home Office,United States,Denver,Colorado,80219,West,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,63.82400131,2,0.200000003,13.5626,2017,10,4
7565,US-2016-166660,30-01-2016,01-02-2016,Second Class,TB-21250,Tim Brockman,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,435.1679993,4,0.200000003,-59.8356,2016,1,1
7566,US-2016-166660,30-01-2016,01-02-2016,Second Class,TB-21250,Tim Brockman,Consumer,United States,Seattle,Washington,98103,West,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,48.58000183,1,0,7.7728,2016,1,1
7567,CA-2017-140802,21-04-2017,23-04-2017,First Class,KN-16390,Katherine Nockton,Corporate,United States,Houston,Texas,77070,Central,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,47.97600174,3,0.200000003,8.3958,2017,4,2
7568,CA-2017-140802,21-04-2017,23-04-2017,First Class,KN-16390,Katherine Nockton,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,20.73600006,4,0.200000003,7.2576,2017,4,2
7569,CA-2014-133830,05-12-2014,10-12-2014,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,90045,West,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,26.45999908,9,0,11.907,2014,12,4
7570,CA-2014-133830,05-12-2014,10-12-2014,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,49.11999893,4,0,23.0864,2014,12,4
7571,CA-2014-133830,05-12-2014,10-12-2014,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,90045,West,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,15,3,0,7.2,2014,12,4
7572,CA-2014-100916,21-10-2014,26-10-2014,Standard Class,FH-14275,Frank Hawley,Corporate,United States,Newport News,Virginia,23602,South,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",194.6999969,5,0,9.735,2014,10,4
7573,CA-2014-100916,21-10-2014,26-10-2014,Standard Class,FH-14275,Frank Hawley,Corporate,United States,Newport News,Virginia,23602,South,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,591.3200073,4,0,112.3508,2014,10,4
7574,CA-2014-100916,21-10-2014,26-10-2014,Standard Class,FH-14275,Frank Hawley,Corporate,United States,Newport News,Virginia,23602,South,OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,2.839999914,1,0,0.8804,2014,10,4
7575,CA-2015-129532,08-12-2015,12-12-2015,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Los Angeles,California,90036,West,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",221.9600067,2,0,4.4392,2015,12,4
7576,CA-2015-129532,08-12-2015,12-12-2015,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Los Angeles,California,90036,West,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,236,4,0,40.12,2015,12,4
7577,CA-2014-134726,02-11-2014,07-11-2014,Second Class,SW-20755,Steven Ward,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",41.93999863,2,0,15.0984,2014,11,4
7578,CA-2014-134726,02-11-2014,07-11-2014,Second Class,SW-20755,Steven Ward,Corporate,United States,Seattle,Washington,98115,West,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,52.79199982,1,0.200000003,4.6193,2014,11,4
7579,CA-2016-138597,18-12-2016,21-12-2016,First Class,PN-18775,Parhena Norris,Home Office,United States,Omaha,Nebraska,68104,Central,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,563.9400024,3,0,112.788,2016,12,4
7580,CA-2015-123113,23-11-2015,27-11-2015,Second Class,AT-10735,Annie Thurman,Consumer,United States,Morristown,New Jersey,7960,East,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",2625.120117,8,0,735.0336,2015,11,4
7581,CA-2015-123113,23-11-2015,27-11-2015,Second Class,AT-10735,Annie Thurman,Consumer,United States,Morristown,New Jersey,7960,East,OFF-AR-10004999,Office Supplies,Art,Newell 315,17.94000053,3,0,4.485,2015,11,4
7582,CA-2015-169656,13-08-2015,16-08-2015,First Class,EJ-13720,Ed Jacobs,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,422.8559875,3,0.200000003,15.8571,2015,8,3
7583,CA-2015-142734,16-04-2015,21-04-2015,Standard Class,DM-13345,Denise Monton,Corporate,United States,New York City,New York,10024,East,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,127.7639999,2,0.100000001,2.8392,2015,4,2
7584,CA-2014-163223,21-03-2014,25-03-2014,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153,South,TEC-PH-10000730,Technology,Phones,Samsung Galaxy S4 Active,3499.929932,7,0,909.9818,2014,3,1
7585,CA-2014-163223,21-03-2014,25-03-2014,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153,South,OFF-LA-10004409,Office Supplies,Labels,Avery 492,14.39999962,5,0,6.624,2014,3,1
7586,CA-2014-163223,21-03-2014,25-03-2014,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153,South,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,122.9700012,3,0,60.2553,2014,3,1
7587,CA-2014-163223,21-03-2014,25-03-2014,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153,South,OFF-AR-10001573,Office Supplies,Art,American Pencil,9.319999695,4,0,2.7028,2014,3,1
7588,CA-2014-163223,21-03-2014,25-03-2014,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153,South,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",122.9400024,3,0,59.0112,2014,3,1
7589,CA-2017-122945,16-11-2017,22-11-2017,Standard Class,MB-18085,Mick Brown,Consumer,United States,Roseville,California,95661,West,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,17.30999947,3,0,5.193,2017,11,4
7590,CA-2015-139738,25-09-2015,29-09-2015,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Rockford,Illinois,61107,Central,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,128.7440033,7,0.200000003,12.8744,2015,9,3
7591,CA-2016-158778,05-09-2016,09-09-2016,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",58.2480011,9,0.200000003,11.6496,2016,9,3
7592,CA-2016-158778,05-09-2016,09-09-2016,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",71.2460022,2,0.300000012,-19.3382,2016,9,3
7593,CA-2016-158778,05-09-2016,09-09-2016,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10000896,Office Supplies,Art,Newell 329,7.872000217,3,0.200000003,0.5904,2016,9,3
7594,CA-2016-158778,05-09-2016,09-09-2016,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,887.2709961,3,0.300000012,-63.3765,2016,9,3
7595,CA-2017-119655,20-04-2017,24-04-2017,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Detroit,Michigan,48234,Central,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,146.8600006,7,0,70.4928,2017,4,2
7596,CA-2017-119655,20-04-2017,24-04-2017,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Detroit,Michigan,48234,Central,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,36.56000137,4,0,18.28,2017,4,2
7597,CA-2015-164567,15-06-2015,19-06-2015,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90004,West,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,225.576004,3,0.200000003,22.5576,2015,6,2
7598,CA-2014-131947,17-09-2014,22-09-2014,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,97477,West,OFF-AR-10001473,Office Supplies,Art,Newell 313,5.248000145,2,0.200000003,0.4592,2014,9,3
7599,CA-2014-131947,17-09-2014,22-09-2014,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,97477,West,OFF-AR-10000411,Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener,38.25600052,3,0.200000003,4.782,2014,9,3
